hamming_distance,exact_duplicate,same_class,cross_split,split_a,split_b,class_a,class_b,filename_a,filename_b,filepath_a,filepath_b
0,False,True,True,train,val,normal,normal,n8 (2) - Copy.jpg,6 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\n8 (2) - Copy.jpg,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\valid\normal\6 - Copy (3).png
0,False,True,True,train,val,normal,normal,n8 (2).jpg,6 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\n8 (2).jpg,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\valid\normal\6 - Copy (3).png
0,False,True,True,train,val,normal,normal,n8 - Copy.jpg,6 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\n8 - Copy.jpg,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\valid\normal\6 - Copy (3).png
0,False,True,True,train,val,normal,normal,n8.jpg,6 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\n8.jpg,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\valid\normal\6 - Copy (3).png
2,False,True,False,train,train,large.cell.carcinoma,large.cell.carcinoma,000003 (4).png,000039 (4).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000003 (4).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000039 (4).png
2,False,True,False,train,train,squamous.cell.carcinoma,squamous.cell.carcinoma,000004 (7).png,000048 (7).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000004 (7).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000048 (7).png
2,False,True,False,train,train,adenocarcinoma,adenocarcinoma,000024 (7).png,000041 (7).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000024 (7).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000041 (7).png
2,False,True,False,train,train,adenocarcinoma,adenocarcinoma,000024 (7).png,000119 (4).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000024 (7).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000119 (4).png
2,False,True,False,train,train,adenocarcinoma,adenocarcinoma,000029 (4).png,000104 (4).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000029 (4).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000104 (4).png
2,False,True,False,train,train,large.cell.carcinoma,large.cell.carcinoma,000033 (3).png,000056 (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000033 (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000056 (3).png
2,False,True,False,train,train,large.cell.carcinoma,large.cell.carcinoma,000033 (3).png,000068 (4).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000033 (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000068 (4).png
2,False,True,False,train,train,large.cell.carcinoma,large.cell.carcinoma,000033 (4).png,000056 (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000033 (4).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000056 (3).png
2,False,True,False,train,train,large.cell.carcinoma,large.cell.carcinoma,000033 (4).png,000068 (4).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000033 (4).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000068 (4).png
2,False,True,False,train,train,squamous.cell.carcinoma,squamous.cell.carcinoma,000035.png,000121.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000035.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\squamous.cell.carcinoma_left.hilum_T1_N2_M0_IIIa\000121.png
2,False,True,False,train,train,adenocarcinoma,adenocarcinoma,000040 (3).png,000071 (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000040 (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000071 (3).png
2,False,True,False,train,train,large.cell.carcinoma,large.cell.carcinoma,000057 (3).png,000057 (4).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000057 (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000057 (4).png
2,False,True,False,train,train,adenocarcinoma,adenocarcinoma,000065 (3).png,000068 (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000065 (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000068 (3).png
2,False,True,False,test,test,squamous.cell.carcinoma,squamous.cell.carcinoma,000121 (5).png,000163 (5).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\squamous.cell.carcinoma\000121 (5).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\squamous.cell.carcinoma\000163 (5).png
2,False,True,False,test,test,adenocarcinoma,adenocarcinoma,000138 (9).png,000157 (6).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000138 (9).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000157 (6).png
2,False,True,False,test,test,adenocarcinoma,adenocarcinoma,000146 (3).png,000149 (4).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000146 (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\adenocarcinoma\000149 (4).png
2,False,True,False,test,test,normal,normal,10 (2) - Copy.png,10 - Copy (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (2) - Copy.png
2,False,True,False,test,test,normal,normal,10 (2) - Copy.png,10 - Copy (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (2).png
2,False,True,False,test,test,normal,normal,10 (2) - Copy.png,10 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (3).png
2,False,True,False,test,test,normal,normal,10 (2) - Copy.png,10 - Copy - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy - Copy.png
2,False,True,False,test,test,normal,normal,10 (2) - Copy.png,10 - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy.png
2,False,True,False,test,test,normal,normal,10 (2) - Copy.png,10.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10.png
2,False,True,True,test,train,normal,normal,10 (2) - Copy.png,10 - Copy (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy (2) - Copy.png
2,False,True,True,test,train,normal,normal,10 (2) - Copy.png,10 - Copy (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy (2).png
2,False,True,True,test,train,normal,normal,10 (2) - Copy.png,10 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy (3).png
2,False,True,True,test,train,normal,normal,10 (2) - Copy.png,10 - Copy - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy - Copy.png
2,False,True,True,test,train,normal,normal,10 (2) - Copy.png,10 - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy.png
2,False,True,True,test,train,normal,normal,10 (2) - Copy.png,10.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10.png
2,False,True,False,train,train,normal,normal,10 (2) - Copy.png,10 - Copy (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy (2) - Copy.png
2,False,True,False,train,train,normal,normal,10 (2) - Copy.png,10 - Copy (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy (2).png
2,False,True,False,train,train,normal,normal,10 (2) - Copy.png,10 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy (3).png
2,False,True,False,train,train,normal,normal,10 (2) - Copy.png,10 - Copy - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy - Copy.png
2,False,True,False,train,train,normal,normal,10 (2) - Copy.png,10 - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy.png
2,False,True,False,train,train,normal,normal,10 (2) - Copy.png,10.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10.png
2,False,True,False,test,test,normal,normal,10 (2).png,10 - Copy (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (2) - Copy.png
2,False,True,False,test,test,normal,normal,10 (2).png,10 - Copy (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (2).png
2,False,True,False,test,test,normal,normal,10 (2).png,10 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (3).png
2,False,True,False,test,test,normal,normal,10 (2).png,10 - Copy - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy - Copy.png
2,False,True,False,test,test,normal,normal,10 (2).png,10 - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy.png
2,False,True,False,test,test,normal,normal,10 (2).png,10.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10.png
2,False,True,True,test,train,normal,normal,10 (2).png,10 - Copy (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy (2) - Copy.png
2,False,True,True,test,train,normal,normal,10 (2).png,10 - Copy (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy (2).png
2,False,True,True,test,train,normal,normal,10 (2).png,10 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy (3).png
2,False,True,True,test,train,normal,normal,10 (2).png,10 - Copy - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy - Copy.png
2,False,True,True,test,train,normal,normal,10 (2).png,10 - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy.png
2,False,True,True,test,train,normal,normal,10 (2).png,10.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10.png
2,False,True,False,train,train,normal,normal,10 (2).png,10 - Copy (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy (2) - Copy.png
2,False,True,False,train,train,normal,normal,10 (2).png,10 - Copy (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy (2).png
2,False,True,False,train,train,normal,normal,10 (2).png,10 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy (3).png
2,False,True,False,train,train,normal,normal,10 (2).png,10 - Copy - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy - Copy.png
2,False,True,False,train,train,normal,normal,10 (2).png,10 - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 - Copy.png
2,False,True,False,train,train,normal,normal,10 (2).png,10.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10.png
2,False,True,True,test,train,normal,normal,10 - Copy (2) - Copy.png,10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2) - Copy.png
2,False,True,True,test,train,normal,normal,10 - Copy (2) - Copy.png,10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2).png
2,False,True,True,test,train,normal,normal,10 - Copy (2).png,10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2) - Copy.png
2,False,True,True,test,train,normal,normal,10 - Copy (2).png,10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2).png
2,False,True,True,test,train,normal,normal,10 - Copy (3).png,10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2) - Copy.png
2,False,True,True,test,train,normal,normal,10 - Copy (3).png,10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2).png
2,False,True,True,test,train,normal,normal,10 - Copy - Copy.png,10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2) - Copy.png
2,False,True,True,test,train,normal,normal,10 - Copy - Copy.png,10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2).png
2,False,True,True,test,train,normal,normal,10 - Copy.png,10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2) - Copy.png
2,False,True,True,test,train,normal,normal,10 - Copy.png,10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10 - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2).png
2,False,True,True,test,train,normal,normal,10.png,10 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2) - Copy.png
2,False,True,True,test,train,normal,normal,10.png,10 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\10.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\10 (2).png
2,False,True,False,test,test,normal,normal,12 (2) - Copy.png,12 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 - Copy (3).png
2,False,True,False,test,test,normal,normal,12 (2) - Copy.png,12 - Copy - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 - Copy - Copy.png
2,False,True,False,test,test,normal,normal,12 (2) - Copy.png,12 - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 - Copy.png
2,False,True,True,test,train,normal,normal,12 (2) - Copy.png,12 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12 - Copy (3).png
2,False,True,True,test,train,normal,normal,12 (2) - Copy.png,12 - Copy - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12 - Copy - Copy.png
2,False,True,True,test,train,normal,normal,12 (2) - Copy.png,12 - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12 - Copy.png
2,False,True,True,test,train,normal,normal,12 (2) - Copy.png,12.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12.png
2,False,True,True,test,train,normal,normal,12 (2) - Copy.png,4 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\4 (2) - Copy.png
2,False,True,True,test,train,normal,normal,12 (2) - Copy.png,4 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\4 (2).png
2,False,True,True,test,train,normal,normal,12 (2) - Copy.png,4 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\4 - Copy (3).png
2,False,True,True,test,train,normal,normal,12 (2) - Copy.png,4.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\4.png
2,False,True,True,test,val,normal,normal,12 (2) - Copy.png,4 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\test\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\valid\normal\4 (2).png
2,False,True,False,train,train,normal,normal,12 (2) - Copy.png,12 - Copy (3).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12 - Copy (3).png
2,False,True,False,train,train,normal,normal,12 (2) - Copy.png,12 - Copy - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12 - Copy - Copy.png
2,False,True,False,train,train,normal,normal,12 (2) - Copy.png,12 - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12 - Copy.png
2,False,True,False,train,train,normal,normal,12 (2) - Copy.png,12.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12.png
2,False,True,False,train,train,normal,normal,12 (2) - Copy.png,4 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\4 (2) - Copy.png
2,False,True,False,train,train,normal,normal,12 (2) - Copy.png,4 (2).png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\12 (2) - Copy.png,C:\Users\shrey\Downloads\MIP_project_part2\Lung-Cancer-Classification-\Data\train\normal\4 (2).png
